employee_id,first_name,last_name,email,phone,gender,date_of_birth,home_city,home_state,zip_code,hire_date,termination_date,employment_status,termination_type,termination_reason,department,job_title,job_level,employment_type,work_location,manager_id,annual_salary,last_promotion_date,performance_rating,engagement_score,education_level,record_last_updated
E11071,Jocelyn,KNIGHT,jocelyn.knight@brightleaf-retail.example,6125550194,female,8/23/1976,Minneapolis,MN,55417,8/25/2025,,Active,,,Marketing Dept,Brand Manager,Manager,Full-Time,Remote,E10325,"101,450",,Meets,4.2,Bachelor's Degree,2/11/2026
E11072,Priscilla,Mejia,priscilla.mejia@brightleaf-retail.example,972 555 0190,Female,23-Jun-86,Arlington,TX,76012,25-Aug-25,,Active,,,Logistics,Warehouse Associate,Entry,Full-Time,"DC - Fort Worth, TX",E10364,35050,,3,3.7,High School,19-May-26
E11073,SCOTT,Salinas,scott.salinas@brightleaf-retail.example,901.555.0199,M,5-Sep-89,Sahuarita,AZ,85629,25-Aug-25,,ACTIVE,,,Marketing,Digital Marketing Specialist,Mid,Full Time,Remote,E10745,"$66,100 ",,2,2.6,Bachelor's Degree,9/12/2026
E11074,Michelle,Pham,michelle.pham@brightleaf-retail.example,720 555 0170,Female,13-Feb-92,Denver,CO,80236,25-Aug-25,9-Jan-26,Terminated,,Attendance issues,SALES,Account Executive,Mid-level,Full-Time,"Regional Office - Denver, CO",E10395,82700,,,,Bachelor's Degree,21-Jan-26
E11075,Neha,Guerrero,neha.guerrero@brightleaf-retail.example,(303) 555-0176,Fem,1/9/1998,Arvada,co,80007,9/1/2025,,Active,,,Human Resources,HR Coordinator,Entry,FT,"Regional Office - Denver, CO",E11034,48400,,3,3.9,High School,6/26/2026
E11076,Grace,Curtis,grace.curtis@brightleaf-retail.example,(970) 555-0197,Female,7/26/2007,Phoenix,AZ,85035,9/1/2025,12/9/2025,Term,Voluntary ,,Customer Service,Customer Service Representative,E,Part-Time,"HQ - Phoenix, AZ",E11004,21.9K,,,NA,High School,12/27/2025
E11077,William,Wilson,william.wilson@brightleaf-retail.example,+1 480 555 0174,Male,8-Nov-05,Mesa,AZ,85202,6-Sep-25,,A,,,Supply Chain & Logistics,Warehouse Associate,Entry,Full Time,dc - tolleson,E10866,37.5K,,1,3.7,AA,9-Feb-26
E11078,Marilyn,Steele,marilyn.steele@brightleaf-retail.example,(972) 555-0159,Female,8/25/2004,Garland,TX,75041,9/8/2025,10/26/2025,Term,Vol,Compensation ,Cust Service,Customer Service Rep,Entry,part time,"Regional Office - Dallas, TX",,"$28,200 ",,,,HS,11/13/2025
E11079,Sienna,Watson,sienna.watson@brightleaf-retail.example,(972) 555-0187,Female,13-Apr-99,Dallas,TX,75230,8-Sep-25,,Active,,,Human Resources,HR Business Partner,Senior,Full Time,"Regional Office - Dallas, TX",E10810,"$95,250.00 ",,5,2.9,Bachelor's,6-Jul-26
E11080,Sarah,Tran,sarah.tran@brightleaf-retail.example,516-555-0144,Female,,Plano,TX,75056,9/8/2025,5/29/2026,Terminated,Involuntary,Attendance,Merchandising,Buyer,Mid,Full-Time,"Regional Office - Dallas, TX",E10443,"$70,700 ",,Needs Improvement,,BA,6/14/2026
E11081,Brenda,park,brenda.park@brightleaf-retail.example,239-555-0176,Female,9/7/2005,Mesa,AZ,85206,8-Sep-25,,Active,,,Stores,Stock Associate,Entry,Full Time,"Store 025 - Mesa, AZ",E10432,"$34,100.00 ",,5,4.4,High School,28-Aug-26
E11082,Danielle,Abdi,danielle.abdi@brightleaf-retail.example,(936) 555-0126,F,11/11/1997,phoenix,az,85053,9/8/2025,,A,,,CS,Senior Customer Service Representative,unknown,Full-Time,HQ,E10079,"50,300",,4,3.5,High School,6/30/2026
E11083,Kathryn,Garrett,kathryn.garrett@brightleaf-retail.example,(405) 555-0138,Female,12/20/1995,Phoenix,AZ,85010,9/8/2025,,Active,,,Customer Support,Customer Service Rep,E,Full-Time,"HQ - Phoenix, AZ",E10956,38550,,3,3,Associate's Degree,8/30/2026
E11084,Cynthia,Brooks,cynthia.brooks@brightleaf-retail.example,+1 469 555 0112,Female,5/17/2000,Garland,TX,75044,9/8/2025,,Active,,,Customer Support,Customer Service Representative,Entry,Full-Time,regional office - dallas,E10629,"40,200",,3,2,Bachelor's Degree,8/22/2026
E11085,Billy ,Campbell,billy.campbell@brightleaf-retail.example,(212) 555-0118,NB,6/17/2003,Goodyear,AZ,85386,8-Sep-25,,Active,,,Supply Chain and Logistics,Warehouse Associate,Entry,Full-Time,"DC - Tolleson, AZ", E10936,"$34,350 ",,3,3.8,Associate's Degree,8/2/2026
E10271,Deborah,Morgan,deborah.morgan@mailhub.example,(480) 555-0183,F,1/8/1978,Glendale,AZ,85310,9/2/2019,,Active,,,Sales,Senior Account Executive,Senior,Full Time,WFH,E10136,118500,,4,4.3,,9/20/2026
E11086,Owen,Yamamoto,owen.yamamoto@brightleaf-retail.example,619-555-0160,Male,1/22/1999,Tolleson,AZ,85353,9/11/2025,,Active,,,supply chain & logistics,Logistics Coordinator,Intermediate,Full-Time,"DC - Tolleson, AZ",E10845,54900,,2,4,GED,5/3/2026
E11087,Arthur,White,ARTHUR.WHITE@MAILHUB.EXAMPLE,210 555 0121,Male,10/27/1987,Mesa,AZ,85208,9/15/2025,,active,,,Human Resources,Recruiter,Mid,Full-Time,HQ,E10015,"$67,250 ",,3,3.7,Bachelor's Degree,6/3/2026
E11088,Crystal,McDaniel,crystal.mcdaniel@brightleaf-retail.example,(602) 555-0136,Female,5-Dec-97,Phoenix,AZ,85031,22-Sep-25,,Active,,,Customer Service,Sr. Customer Service Rep,Mid,full time,"HQ - Phoenix, AZ",E10861,46850,,2,2.4,GED,11-Sep-26
E11089,ANNA,Romero,anna.romero@brightleaf-retail.example,317-555-0159,Female,6/30/2000,Surprise,AZ,85374,9/22/2025,,A,,,Customer Service,Customer Service Representative,Entry Level,Part-Time,"HQ - Phoenix, AZ",E10928,25700,,2,3,High School,18-Aug-26
E11090,Mateo,Howard,mateo.howard@brightleaf-retail.example,505.555.0161,-,8/21/2008,Albuquerque,NM,87104,9/22/2025,,Active,,,Store Operations ,Sales Floor Associate,Entry,full time,STORE 022,E10853,"$30,950 ",,5,4.2,Bachelor's Degree,7/26/2026
E11091,Anthony,Bryant,anthony.bryant@brightleaf-retail.example,(801) 555-0165,Male,10/2/1998,Sandy,UT,84090,10/6/2025,,Active,,,Marketing,Marketing Coordinator,Entry,F/T,Remote,E10438,"$49,200 ",,4,4.2,B.S.,6/25/2026
E11092,Jason,Marquez ,jason.marquez@brightleaf-retail.example,216 555 0192,Male,7/5/1999,phoenix,AZ,85038,10/6/2025,,Active,,,Sales,Sales Development Representative,Entry,Full-Time,HQ,E11021,43300,,2,4,Master's Degree,9/15/2026
E11093,Laura,molina,laura.molina@brightleaf-retail.example,650-555-0152,F,4/9/1991,Aurora,CO,80016-2338,10/6/2025,,Active,,,supply chain & logistics,Warehouse Associate,Entry,Full-Time,"DC - Aurora, CO",E10936,33700,,2,3.6,High School,7/21/2026
E11094,Stephen,Cunningham,stephen.cunningham@brightleaf-retail.example,4255550174,Male,10/12/1987,Scottsdale,AZ,85252,10/13/2025,,Active,,,Store Operations,Sales Floor Associate,Entry-level,Full-Time,"Store 006 - Scottsdale, AZ",E10711,32900,,4,4.2,High School,8/21/2026
E11095,Eugene,Chapman,eugene.chapman@brightleaf-retail.example,714 555 0116,Male,9/12/2000,Phoenix,AZ,85053,10/13/2025,,Active,,,Marketing,Marketing Coordinator,Entry Level,Full-Time,Headquarters,E10597,"$48,350 ",,3,3.8,Bachelor's Degree,1/9/2026
E11096,Mallory,Miles,mallory.miles@brightleaf-retail.example,760-555-0170,Female,7/19/1995,Thornton,Colorado,80248,10/13/2025,,Active,,,Legal/Compliance,Compliance Analyst,Intermediate,Full-Time,Denver Office,E10920,"$80,750.00 ",,4,4.3,BS,2/11/2026
E11097,Ximena,Jennings,ximena.jennings@brightleaf-retail.example,702-555-0118,Female,15-May-97,Las Vegas,NV,89113,10/15/2025,10-Feb-26,Terminated,Involuntary,End of Season,Store Operations,Cashier,Entry,Seasonal/Temp,"Store 011 - Las Vegas, NV",E10949,"$12,350.00 ",,,,Bachelor's Degree,2/27/2026
E11098,Hector,O'Brien,,623.555.0146,male,1/8/1987,Avondale,AZ,85341,10/16/2025,,Active,,,Human Resources,Recruiter,Mid-level,Full-Time,"HQ - Phoenix, AZ",E10735,59700,,3,3.8,Master's Degree,1/20/2026
E11099,Divya,Wise,divya.wise@brightleaf-retail.example,303-555-0141,Female,8/20/1994,Denver,co,80242,10/20/2025,,Active,,,Product Development,Product Manager,Mid-level,Full-Time,"Regional Office - Denver, CO",E10130,"$107,850 ",,4,3.9,Master's Degree,7/27/2026
E11100,Alejandro, Roman,alejandro.roman@brightleaf-retail.example,,Male,,Chandler,AZ,85246,20-Oct-25,,Active,,,Store Operations ,Department Supervisor,Mid,Full-Time,Store #5 Glendale,E10904,45900,,3,3,Associate,11/8/2025
E11101,Leroy,George,,501-555-0148,Male,11/19/2006,Phoenix,AZ,85021-5454,10/21/2025,25-Jan-26,Terminated,,End of Season,Customer Service,Customer Service Representative,Entry,Seasonal,Corporate - Phoenix,E11088,"$16,550 ",,N/A,NA,HS,1/27/2026
E11102,Karen,Holmes,karen.holmes@brightleaf-retail.example,3035550148,Female,10/20/1989,Lakewood,CO,80224,10/22/2025,,Active,,,Store Operations,Department Supervisor,Mid,full time,Store #21 Lakewood,E10115,"$43,200 ",,2,2.6,Associate's Degree,12/3/2025
E11103,Anthony,Hicks,anthony.hicks@brightleaf-retail.example,(720) 555-0141,Male,24-Jun-77,Avondale,AZ,85364,10/22/2025,2/17/2026,Terminated,Involuntary,End of Season,Supply Chain and Logistics,Warehouse Associate,Entry,Seasonal,"DC - Tolleson, AZ",E11006,"16,950 USD",,N/A,,high school,2/21/2026
E11104,Grace,Pham,grace.pham@brightleaf-retail.example,(909) 555-0179,FEMALE,9/20/1986,Avondale,AZ,85382,10/23/2025,,Active,,,Store Operations,Sales Floor Associate,Jr,Part-Time,Store #7 Gilbert,E10488,"22,150",,3,4.2,Associate's Degree,5/11/2026
E11105,Jerry,Cox,jerry.cox@brightleaf-retail.example,,Male,3/5/2002,Phoenix,AZ,85035,10/27/2025,,Active,,,Sales ,Sales Development Rep,Entry,Full-Time,"HQ - Phoenix, AZ",E11028,"$47,950.00 ",,3,2.8,GED,26-Jul-26
E11106,Donald,Stevenson,donald.stevenson@brightleaf-retail.example,(217) 555-0117,MALE,1/13/1995,Dallas,TX,75213,10/27/2025,,Active,,,sales,Account Executive,Mid,full time,"Regional Office - Dallas, TX",E10883,76.8K,,4,3,bachelors degree,8/10/2026
E11107,Cynthia,Jennings,cynthia.jennings@brightleaf-retail.example,508-555-0100,F,4/29/1999,Marana,AZ,85658,10/27/2025,,Active,,,Merchandising,Merchandising Assistant,Entry,Full-Time,Remote,E10716,43500,,3,,B.S.,5/2/2026
E11108,Kyle,Moore,kyle.moore@brightleaf-retail.example,214-555-0197,MALE,21-May-03,Dallas,TX,75207,27-Oct-25,,Active,,,Customer Service,Customer Service Representative,Entry Level,Full-Time,Dallas Regional,E10759,"$37,800 ",,3,3.2,High School,16-Aug-26
E11109,SHAUNA,Daniels,shauna.daniels@brightleaf-retail.example,520.555.0178,Female,1/2/1999,Tucson,AZ,85733-7724,11/3/2025,,Active,,,Store Operations,Sales Floor Associate,E,Part-Time,Tucson Store (009),E10949,19.4K,,Exceeds,2.9,GED,7/13/2026
E11110,Betty,Lawson,betty.lawson@brightleaf-retail.example,239-555-0150,Female,12/28/1995,West Valley City,UT,84122,11/3/2025,,active,,,information technology,Senior Software Engineer,Senior,Full-Time,Remote,E10753,145700,,3,2.9,Bachelor's,3/3/2026
E11111,Andrew,butler,andrew.butler@brightleaf-retail.example,+1 254 555 0177,Male,4/10/1986,AURORA,CO,80016,11/8/2025,2/19/2026,Terminated,Involuntary,,Supply Chain & Logistics,Warehouse Associate,Entry,Temp,dc - aurora,E10650,"12,850",,N/A,,Associate's Degree,3/14/2026
E11112,Jenna,Medina,jenna.medina@brightleaf-retail.example,(951) 555-0165,Female,1/22/2002,Garland,TX,75042,11/10/2025,,On Leave,,,Sales,Account Executive,Mid,Full-Time,Dallas Regional,E10964,"$68,900.00 ",,5,4,Bachelor's,4/17/2026
e11113,DeShawn,Novak,deshawn.novak@brightleaf-retail.example,7205550112,Male,12/12/2006,Littleton,CO,80123,11/10/2025,,On Leave,,,Supply Chain & Logistics,Warehouse Associate,Entry Level,Part-Time,"DC - Aurora, CO",E10873,"19,800",,3,3.4,high school,1/30/2026
E11114,Marie,Manning ,marie.manning@brightleaf-retail.example,930.555.0186,Female,10/4/2004,arlington,TX,76017-9067,11/10/2025,,On Leave,,,,IT Support Technician,Entry,Full-Time,regional office - dallas,E10140,"50,150 USD",,2,3.9,BA,1/22/2026
E11115,Alejandro,Simpson,alejandro.simpson@brightleaf-retail.example,702-555-0139,Male,28-Oct-97,North Las Vegas,NV,89032,10-Nov-25,13-Mar-26,TERM,Voluntary,Better Opportunity,Store Operations,Stock Associate,Entry,Part-Time,"Store 026 - Las Vegas, NV",E10340,"20,900 USD",,,,high school,14-Mar-26
E11116,Carolina,Cook,carolina.cook@brightleaf-retail.example,(623) 555-0157,Female,3/31/2001,Tempe,Arizona,85284,10-Nov-25,,Active,,,,Sales Development Representative,Entry,Full-Time,Headquarters,E10149,45350,,3,4.4,Bachelor's,9/3/2026
E11117,Holly,Scott,holly.scott@brightleaf-retail.example,,Non-binary,2/23/2000,Littleton,CO,80120,11/12/2025,2/10/2026,Terminated,Involuntary,End of Season,Store Operations ,Stock Associate,E,Seasonal,"Store 019 - Denver, CO",E11100,14.2K,,,NA,Bachelor's Degree,2/14/2026
E11118,Raul,Perez,raul.perez@brightleaf-retail.example,+1 469 555 0109,Male,9/8/1989,Mesquite,TX,75150,11/14/2025,,Active,,,Store Operations ,Sales Floor Associate,Entry,Part-Time,"Store 013 - Dallas, TX",E10949,20.9K,,3,3.6,High School Diploma,5/3/2026
E11119,Eugene,Carey,eugene.carey@brightleaf-retail.example,323-555-0176,Male,31-Aug-03,MURRAY,UT,84117,11/17/2025,,Active,,,Sales,SALES OPERATIONS ANALYST,Mid,Part-Time,Remote - US,E10085,43900,,3,3.8,MBA,9/7/2026
E11120,Keisha,Vazquez ,keisha.vazquez@brightleaf-retail.example,(908) 555-0126,Female,3/22/2008,Mesquite,TX,75150,11/19/2025,2/6/2026,terminated,Involuntary,End of Season,Stores,Sales Floor Associate,E,Seasonal,"Store 016 - Arlington, TX",E11100,"$14,050 ",,,NA,Associate's Degree,2/10/2026
E11121,Amanda,Chandler,amanda.chandler@brightleaf-retail.example,(415) 555-0186,Fem,15-Dec-98,Gilbert,AZ,85270,24-Nov-25,,Active,,,Store Operations,Sales Floor Associate,Entry,Part-Time,Store #2 Tempe,E10995,18200,,3,3.9,B.S.,12-Mar-26
E11122 ,Martha,Contreras,martha.contreras@brightleaf-retail.example,,Female,2/24/2003,Phoenix,AZ,85017,11/25/2025,,Active,,,information technology,IT Support Technician,Entry,Full-Time,"HQ - Phoenix, AZ",E10926,54600,,4,3.1,,6/30/2026
E11123,Ashley,Morgan,ashley.morgan@brightleaf-retail.example,(602) 555-0116,Fem,6/1/2007,Phoenix,AZ,85038,11/27/2025,,Active,,,store operations,Sales Floor Associate,Entry,Part-Time,store 1 - phoenix,E10777,"21,100",,3,4,GED,8/6/2026
E11124,Tyler,Perry,tyler.perry@brightleaf-retail.example,(602) 555-0169,Male,9/1/1999,Phoenix,AZ,85036,11/27/2025,,Active,,,sales,Account Executive,mid,Full-Time,"HQ - Phoenix, AZ",E10251,75.5K,,3,4,,7/14/2026
E11125,Alejandro,Munoz,alejandro.munoz@brightleaf-retail.example,(405) 555-0108,Male,8/30/1990,Denver,CO,80228,12/1/2025,,Active,,,Prod Dev,Product Manager,Mid,full time,Denver Office,E10518,"$123,750 ",,3,3.3,Master's Degree,6-Jun-26
E11126,Timothy,Conti,timothy.conti@brightleaf-retail.example,7045550192,Male,5/13/2007,Aurora,CO,80016,12/1/2025,,Active,,,Supply Chain & Logistics,Warehouse Associate,Entry,Full-Time,dc - aurora,E10931,"35,550",,5,3.6,High School,9/4/2026
E11127,Neil,Mason,neil.mason@brightleaf-retail.example,732.555.0164,Male,11-Jul-94,Fort Worth,TX,76119,12/8/2025,,Active,,,Product Development,QA Analyst,mid,Full-Time,"Regional Office - Dallas, TX",E10245,"73,900",,4,3.5,Bachelor's Degree,1/8/2026
e11128,Madison,Garrett,madison.garrett@brightleaf-retail.example,520-555-0177,Female,1/26/1996,Sahuarita,AZ,85629,12/8/2025,,Active,,,Store Operations,Sales Floor Associate,Entry-level,Full-Time,"Store 009 - Tucson, AZ",E10200,"$34,450.00 ",,3,2.5,High School Diploma,9/8/2026
E11129,Chad,Solis,chad.solis@brightleaf-retail.example,616-555-0192,Male,5/12/2003,DALLAS,tx,75221,12/8/2025,,Active,,,Product,Product Analyst,Intermediate,Full-Time,"Regional Office - Dallas, TX",E10033,"74,700",,5,4.3,Bachelor's Degree,4/27/2026
E11130,Hana,Schmidt,HANA.SCHMIDT@BRIGHTLEAF-RETAIL.EXAMPLE,,Female,4/21/2007,Denver,CO,80227,12/10/2025,,Active,,,Supply Chain & Logistics,Warehouse Associate,Entry,part time,Distribution Center Aurora,E10936,"23,050",,4,3.4,High School,8/14/2026
E11131,Nancy,Alvarado,nancy.alvarado@mailhub.example,845.555.0157,Non Binary,3/16/1998,Phoenix,AZ,85032,12/15/2025,,Active,,,Customer Service,Customer Service Representative,Entry,Part-Time,"HQ - Phoenix, AZ",E10678,"$21,950 ",,3,2.6,High School,12/15/2025
E11132,Gail,Huang,gail.huang@brightleaf-retail.example,(515) 555-0167,FEMALE,8/6/1999,Dallas,TX,75214-9859,12/15/2025,,Active,,,,Customer Service Representative,Entry Level,Part-Time,"Regional Office - Dallas, TX",E11088,21050,,2,3.3,Assoc. Degree,9/10/2026
E11133,Linh,Flores,linh.flores@brightleaf-retail.example,678-555-0147,Female,8/12/1992,Henderson,NV,89030,12/18/2025,,Active,,,Stores,Sales Floor Associate,Entry,Full-Time,"Store 026 - Las Vegas, NV",e11102,32750,,4,4.8,High School,6/4/2026
E11134,Itzel,Mann,itzel.mann@brightleaf-retail.example,937-555-0152,Female,1/27/2005,Chandler,AZ,85226,12/22/2025,,Active,,,Store Operations,Cashier,Entry,FT,Store #4 Chandler,E11102,31800,,Outstanding,,,9/3/2026
E11135,Eduardo,Torres,eduardo.torres@brightleaf-retail.example,602 555 0157,Male,8/20/2003,Phoenix,AZ,85003,12/22/2025,,Active,,,Sales Department,Sales Development Representative,Entry-level,Full-Time,"HQ - Phoenix, AZ",E10889,47150,,2,,bachelors degree,12/22/2025
E11136,Yuki,Lane,yuki.lane@brightleaf-retail.example,267.555.0158,Non-binary,10/21/1989,Garland,TX,75044,12/22/2025,,A,,,SALES,Account Executive,Mid,Full-Time,"Regional Office - Dallas, TX",E10316,"$84,850.00 ",,4,,BA,5/14/2026
E11137,Nadia,Lucas,nadia.lucas@brightleaf-retail.example,615.555.0159,F,4/23/1997,Tempe,AZ,85282,12/29/2025,,Active,,,Merchandising,Merchandising Assistant,Entry,Full-time,"HQ - Phoenix, AZ",E10512,"$44,950 ",,3,,Master's Degree,7/19/2026
E11138,Brittany,Warner,brittany.warner@brightleaf-retail.example,812.555.0175,Female,12/17/1996,Tolleson,AZ,85353,12/29/2025,,Actv,,,Store Operations,Sales Floor Associate,Entry,Part-time,"Store 008 - Peoria, AZ",,"$19,600 ",,1,,Master's Degree,4/3/2026
E11139,Tyrone,Silva,tyrone.silva@brightleaf-retail.example,5125550166,Male,9/3/2007,Round Rock,TX,78672,29-Dec-25,,Active,,,Store Ops,Cashier,Entry Level,Full-Time,"Store 017 - Austin, TX",unknown,"33,100",,Meets,,Associate,3/28/2026
E11140,Emma,Simmons,emma.simmons@brightleaf-retail.example,337-555-0122,Female,4/9/2007,Arlington,TX,76006,12/31/2025,,Active,,,Store Ops,Sales Floor Associate,Entry,Full-Time,"Store 015 - Fort Worth, TX",E10853,33450,,3,,High School,5/15/2026
E11141 ,Aaron,Fitzgerald,aaron.fitzgerald@brightleaf-retail.example,(254) 555-0179,Male,6/25/2009,phoenix,AZ,85007,1/1/2026,,Active,,,Store Operations,Sales Floor Associate,Entry Level,Full Time,"Store 001 - Phoenix, AZ",NULL,33200,,4,,High School,8/31/2026
E11142,Eugene, Eaton,eugene.eaton@brightleaf-retail.example,(239) 555-0116,Male,12/1/1997,Avondale,AZ,85323,1/3/2026,,Active,,,Customer Service,Customer Service Representative,Entry,Part-Time,"HQ - Phoenix, AZ",E11082,24.6K,,4,,Associate's Degree,4/14/2026
E11143, Lorena,Moore,LORENA.MOORE@BRIGHTLEAF-RETAIL.EXAMPLE,719-555-0127,Female,6/2/2007,Tolleson,az,85353,1/10/2026,,Active,,,Supply Chain & Logistics,Warehouse Associate,E,Full-Time,"DC - Tolleson, AZ",E10931,33000,,3,,Bachelor's Degree,9/18/2026
E11144,Robert,GARDNER,robert.gardner@brightleaf-retail.example,812.555.0164,Male,3-Nov-98,Phoenix,AZ,85020,11-Jan-26,,Actv,,,Store Operations,Stock Associate,Entry,Full-Time,"Store 004 - Chandler, AZ",E10949,32000,,Meets,,BA,14-Jan-26
E11145,MARVIN,Nichols,marvin.nichols@brightleaf-retail.example,814.555.0145,Male,9/11/1999,FORT WORTH,TX,76139,12-Jan-26,,ACTIVE,,,Supply Chain & Logistics,Inventory Control Specialist,Mid,Full-time,"DC - Fort Worth, TX",E10474,50.7K,,3,,High School,7/22/2026
E11146,Lauren,Miller,lauren.miller@brightleaf-retail.example,(203) 555-0198,Female,11/20/1988,Tempe,AZ,85288-9679,1/12/2026,,active,,,Fin,Financial Analyst,Mid Level,Full-Time,"HQ - Phoenix, AZ",E10826,N/A,,3,,B.S.,9/20/2026
E11147,Hiroshi,Andrews,hiroshi.andrews@brightleaf-retail.example,(214) 555-0103,,12-Apr-97,Fort Worth,TX,76129,14-Jan-26,,Active,,,store operations,Sales Floor Associate,Entry,Part-Time,"Store 015 - Fort Worth, TX",E11100,"$23,050.00 ",,4,,High School,9-Mar-26
E11148,Magdalena,Thornton,magdalena.thornton@brightleaf-retail.example,469.555.0170,Female,7/31/2004,Dallas,TX,75253,1/19/2026,4/13/2025,Terminated,Voluntary,Career Change,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 013 - Dallas, TX",E10949,32550,,,,High School,3/29/2026
E11149,Brandon,Diaz,brandon.diaz@brightleaf-retail.example,+1 903 555 0150,Male,24-May-90,Mesa,AZ,85203,19-Jan-26,,Active,,,Customer Service,Senior Customer Service Representative,Mid,Full-Time,Headquarters,E10861,"$45,300 ",,Meets,,High School,11-Apr-26
E11150,Henry,Parks,henry.parks@brightleaf-retail.example,,Male,9/16/2007,Las Vegas,NV,89117,1/21/2026,,Active,,,Store Ops,Cashier,Entry Level,Part-time,"Store 012 - Henderson, NV",E10096,"$23,150 ",,Meets,,,3/26/2026
E11151,Edward,Fletcher,edward.fletcher@brightleaf-retail.example,716-555-0147,Male,6/22/1995,Plano,TX,75045,1/26/2026,,Active,,,Stores,Sales Floor Associate,Entry Level,full time,"Store 014 - Plano, TX",E10777,33000,,3,,Associate's Degree,7/27/2026
E11152,Mark,Guerrero,mark.guerrero@brightleaf-retail.example,(480) 555-0189,Male,6/14/2009,Phoenix,AZ,85033,1/26/2026,,Leave of Absence,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 001 - Phoenix, AZ",E10777,"$33,100.00 ",,4,,Associate's Degree,7/27/2026
E11153,Martha,Henderson,martha.henderson@brightleaf-retail.example,+1 602 555 0114,Female,3/31/1999,Phoenix,AZ,85039,1/30/2026,,Active,,,Sales,Account Executive,Mid,Full-Time,"HQ - Phoenix, AZ",E10964,70450,,4,,Bachelor's Degree,7/16/2026
E11154,Philip,Wilson,philip.wilson@brightleaf-retail.example,214.555.0131,Prefer not to say,8-Aug-00,Frisco,TX,75033,31-Jan-26,,Active,,,Store Operations,Cashier,Entry Level,Full-Time,"Store 013 - Dallas, TX",E10949,"32,850",,3,,Bachelor's,9/12/2026
E11155,Jasmine,Jackson,jasmine.jackson@brightleaf-retail.example,618.555.0151,Female,24-Jul-93,Gilbert,AZ,85266,2/2/2026,,Active,,,Store Operations,Cashier,Entry Level,full time,"Store 007 - Gilbert, AZ",E11100,"$32,500 ",,4,,High School,7/24/2026
E10655,Mary,Cardenas,mary.cardenas@brightleaf-retail.example,(623) 555-0166,Female,8/28/1999,Phoenix,AZ,85045,5/22/2023,,Active,,,Marketing,Digital Marketing Specialist,Mid,Full-Time,"HQ - Phoenix, AZ",E10012,72350,,4,3.7,Master's Degree,8/18/2026
E11156,Sophia,Jimenez,sophia.jimenez@brightleaf-retail.example,(423) 555-0113,Female,3/16/1998,Surprise,AZ,85376,2/2/2026,,Active,,,Product Development,Product Analyst,Mid,F/T,"HQ - Phoenix, AZ",E10130,"$78,800 ",,3,,Bachelor's Degree,6/24/2026
E11157,Raj,Mitchell,raj.mitchell@brightleaf-retail.example,240-555-0181,Male,11/4/1997,Scottsdale,AZ,85262,2/2/2026,,ACTIVE,,,Supply Chain & Logistics,Forklift Operator,Entry,full time,"DC - Tolleson, AZ",E10462,38.0K,,4,,Bachelors,7/2/2026
E11158,Ian,Duran,ian.duran@brightleaf-retail.example,(919) 555-0167,male,4/11/1998,Raleigh,NC,27615,2/2/2026,,Active,,,Information Technology,IT Support Technician,entry,Full-Time,Remote,E10608,51850,,4,,Bachelor's Degree,2/2/2026
E11159,Guadalupe,Warner,guadalupe.warner@brightleaf-retail.example,(225) 555-0148,Non-binary,13-Oct-02,Scottsdale,AZ,85264,2/3/2026,,Active,,,Supply Chain & Logistics,Warehouse Associate,Entry,Full-Time,dc - tolleson,E10873,"$36,100 ",,3,NA,GED,5-Aug-26
E11160,Bobby,Rivera,bobby.rivera@brightleaf-retail.example,323 555 0186,Male,4/9/2005,Gilbert,AZ,85254,2/9/2026,,Active,,,Store Operations,Cashier,Entry,Full-Time,"Store 024 - Phoenix, AZ",E10488,"$30,550 ",,3,,High School,2/19/2026
E11161,MONICA,Wise,monica.wise@brightleaf-retail.example,+1 303 555 0162,Prefer not to say,,Denver,CO,80214,9-Feb-26,,Active,,,CS,senior customer service representative,Mid,Full-Time,"Regional Office - Denver, CO",E10087,44850,,3,,Bachelor's Degree,24-Jul-26
E11162 ,Carolyn,Payne,carolyn.payne@brightleaf-retail.example,610 555 0117,female,9/27/1986,Denver,CO,80236,2/16/2026,,Active,,,Customer Support,Customer Service Representative,Entry,Part-Time,"Regional Office - Denver, CO",E11088,"$25,950 ",,Meets,,Associate's Degree,2/16/2026
E10306,Christopher,Pena,christopher.pena@brightleaf-retail.example,618.555.0126,Prefer not to say,11/23/1986,Rio Rancho,NM,87133,1/20/2020,,ACTIVE,,,Information Technology,Senior Software Engineer,senior,Full-Time,Remote,E10143,146700,,3,3.3,Bachelor's Degree,9/20/2026
E11163,Miguel,Cox,miguel.cox@brightleaf-retail.example,5615550180,Male,11/10/1994,Nashville,TN,37204,2/16/2026,,Active,,,SALES,Account Executive,Mid-level,Full-Time,Remote,E10526,68.5K,,3,NA,High School Diploma,5/8/2026
E11164,Abigail,Flores,abigail.flores@brightleaf-retail.example,336-555-0158,Female,8/23/1994,Chandler,AZ,85231,2/23/2026,,Active,,,Information Technology,Systems Administrator,Mid,Full-Time,"HQ - Phoenix, AZ",E10306,"73,450",,3,,Associate's Degree,6/27/2026
